GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JUnit,org.junit.internal.runners,JUnit38ClassRunner,6,212,4,20,1,52,4,19,0,11
JUnit,org.junit.internal.runners,MethodRoadie.new Runnable() {...},63,0,2,0,15,0,3,0,2,0
JUnit,org.junit.internal.runners,MethodRoadie.new Runnable() {...},0,10,0,0,0,3,0,2,0,2
JUnit,org.junit.internal.runners,MethodRoadie.1.new Callable() {...},12,0,0,0,3,0,2,0,2,0
JUnit,org.junit.internal.runners,SuiteMethod,13,33,1,1,1,11,1,2,0,2
JUnit,org.junit.internal.runners,TestMethod,19,66,7,5,3,17,7,8,1,8
JUnit,org.junit.internal.runners,JUnit4ClassRunner,45,176,6,4,13,44,5,18,2,16
JUnit,org.junit.experimental.max,MaxHistory.RememberingListener,0,51,0,0,0,13,0,5,0,5
JUnit,org.junit.experimental.max,MaxCore,31,187,4,14,7,38,5,17,1,12
JUnit,org.junit.experimental.max,MaxHistory.TestComparator,0,54,0,8,0,12,0,7,0,3
JUnit,org.junit.experimental.max,CouldNotReadCoreException,4,0,0,0,2,0,1,0,1,0
JUnit,org.junit.experimental.max,MaxHistory,12,116,0,4,5,26,0,13,0,11
JUnit,org.junit.experimental.max,MaxCore.new Request() {...},7,18,0,0,2,2,0,2,0,2
JUnit,org.junit.experimental.max,MaxCore.1.new Suite() {...},0,8,0,0,0,1,0,1,0,1
JUnit,org.junit.internal.runners.statements,InvokeMethod,0,18,0,0,0,6,0,2,0,2
JUnit,org.junit.internal.runners.statements,FailOnTimeout.StatementThread,2,35,0,0,1,15,0,4,0,4
JUnit,org.junit.internal.runners.statements,RunAfters,0,52,0,2,0,17,0,3,0,2
JUnit,org.junit.internal.runners.statements,RunBefores,0,35,0,2,0,10,0,3,0,2
JUnit,org.junit.internal.runners.statements,FailOnTimeout,7,63,1,5,3,20,1,7,0,5
JUnit,org.junit.internal.runners.statements,Fail,0,9,0,0,0,4,0,2,0,2
JUnit,org.junit.internal.runners.statements,ExpectException,0,69,0,4,0,20,0,4,0,2
JUnit,org.junit.runners.model,InitializationError,0,26,0,0,0,8,0,4,0,4
JUnit,org.junit.runners.model,Statement,0,3,0,0,0,1,0,1,0,1
JUnit,org.junit.runners.model,NoGenericTypeParametersValidator,151,0,16,0,25,0,14,0,6,0
JUnit,org.junit.runners.model,MultipleFailureException,0,79,0,6,0,15,0,7,0,4
JUnit,org.junit.runners.model,FrameworkMethod,59,209,10,18,7,37,8,24,2,16
JUnit,org.junit.runners.model,RunnerBuilder,9,90,1,5,1,19,2,8,1,6
JUnit,org.junit.runners.model,FrameworkMethod.new ReflectiveCallable() {...},0,21,0,0,0,2,0,2,0,2
JUnit,org.junit.runners.model,FrameworkMember,0,22,0,4,0,6,0,4,0,2
JUnit,org.junit.runners.model,FrameworkField,0,46,0,0,0,13,0,9,0,9
JUnit,org.junit.runners.model,TestClass,22,312,1,39,5,62,1,33,0,14
JUnit,org.junit.experimental.results,ResultMatchers,3,18,0,0,1,4,1,4,1,4
JUnit,org.junit.experimental.results,PrintableResult,0,49,0,0,0,11,0,6,0,6
JUnit,org.junit.experimental.results,ResultMatchers.new TypeSafeMatcher() {...},0,30,0,2,0,4,0,4,0,3
JUnit,org.junit.experimental.results,FailureList,6,31,0,2,2,10,0,3,0,2
JUnit,org.junit.experimental.results,ResultMatchers.new BaseMatcher() {...},0,34,1,3,0,4,1,4,0,3
JUnit,org.junit.experimental.results,ResultMatchers.new BaseMatcher() {...},0,25,0,0,0,4,0,3,0,3
JUnit,org.junit.runner.notification,RunNotifier.SafeNotifier,0,67,0,2,0,19,0,4,0,3
JUnit,org.junit.runner.notification,RunNotifier,0,106,0,4,0,38,0,15,0,13
JUnit,org.junit.runner.notification,Failure,0,65,0,0,0,16,0,7,0,7
JUnit,org.junit.runner.notification,RunNotifier.new RunNotifier.SafeNotifier() {...},0,27,0,2,0,5,0,3,0,2
JUnit,org.junit.runner.notification,RunNotifier.new RunNotifier.SafeNotifier() {...},0,15,0,0,0,3,0,2,0,2
JUnit,org.junit.runner.notification,RunNotifier.new RunNotifier.SafeNotifier() {...},0,15,0,0,0,3,0,2,0,2
JUnit,org.junit.runner.notification,RunNotifier.new RunNotifier.SafeNotifier() {...},0,15,0,0,0,3,0,2,0,2
JUnit,org.junit.runner.notification,RunNotifier.new RunNotifier.SafeNotifier() {...},0,15,0,0,0,3,0,2,0,2
JUnit,org.junit.runner.notification,RunNotifier.new RunNotifier.SafeNotifier() {...},0,15,0,0,0,3,0,2,0,2
JUnit,org.junit.runner.notification,RunNotifier.new RunNotifier.SafeNotifier() {...},0,15,0,0,0,3,0,2,0,2
JUnit,org.junit.runner.notification,RunListener,0,10,0,0,0,8,0,8,0,8
JUnit,org.junit.runner.notification,StoppedByUserException,0,3,0,0,0,1,0,1,0,1
JUnit,org.junit.experimental.theories,PotentialAssignment.new PotentialAssignment() {...},10,15,0,0,1,3,1,3,1,3
JUnit,org.junit.experimental.theories,Theories.TheoryAnchor.1.new Statement() {...},1,38,0,0,0,10,0,2,0,2
JUnit,org.junit.experimental.theories,ParameterSupplier,0,3,0,0,0,1,0,1,0,1
JUnit,org.junit.experimental.theories,PotentialAssignment.CouldNotGenerateValueException,0,3,0,0,0,1,0,1,0,1
JUnit,org.junit.experimental.theories,ParameterSignature,8,151,5,15,3,31,5,17,0,12
JUnit,org.junit.experimental.theories,Theories.TheoryAnchor.new Statement() {...},0,32,0,0,0,7,0,2,0,2
JUnit,org.junit.experimental.theories,Theories.TheoryAnchor.new BlockJUnit4ClassRunner() {...},0,40,0,0,0,7,0,5,0,5
JUnit,org.junit.experimental.theories,Theories.TheoryAnchor,1,132,0,10,1,36,0,16,0,11
JUnit,org.junit.experimental.theories,PotentialAssignment,0,9,0,0,0,2,0,2,0,2
JUnit,org.junit.experimental.theories,Theories,0,135,0,12,0,28,0,13,0,7
JUnit,org.junit.experimental.runners,Enclosed,0,7,0,0,0,2,0,1,0,1
JUnit,org.junit.runner.manipulation,Filter,0,41,0,6,0,12,0,8,0,5
JUnit,org.junit.runner.manipulation,Sorter.new Comparator() {...},2,3,0,0,1,1,1,1,1,1
JUnit,org.junit.runner.manipulation,Filter.new Filter() {...},14,27,4,0,2,2,3,2,1,2
JUnit,org.junit.runner.manipulation,Filter.new Filter() {...},0,45,0,6,0,9,0,6,0,3
JUnit,org.junit.runner.manipulation,Filter.new Filter() {...},5,5,0,0,3,2,3,2,3,2
JUnit,org.junit.runner.manipulation,Sorter,0,30,0,2,0,9,0,5,0,4
JUnit,org.junit.runner.manipulation,NoTestsRemainException,0,3,0,0,0,1,0,1,0,1
JUnit,org.junit.rules,Verifier,1,9,0,0,1,2,1,2,1,2
JUnit,org.junit.rules,ExternalResource,1,14,0,0,1,4,1,4,1,4
JUnit,org.junit.rules,Timeout,14,0,0,0,4,0,2,0,2,0
JUnit,org.junit.rules,Verifier.new Statement() {...},0,16,0,0,0,4,0,2,0,2
JUnit,org.junit.rules,ExpectedExceptionMatcherBuilder,0,51,0,4,0,11,0,9,0,7
JUnit,org.junit.rules,ExternalResource.new Statement() {...},0,19,0,0,0,5,0,2,0,2
JUnit,org.junit.rules,TestWatcher.new Statement() {...},0,64,0,0,0,14,0,2,0,2
JUnit,org.junit.rules,TestWatchman,2,12,0,0,2,4,2,4,2,4
JUnit,org.junit.rules,ErrorCollector.new Callable() {...},10,15,0,0,2,1,1,1,1,1
JUnit,org.junit.rules,TestWatchman.new Statement() {...},3,40,0,0,2,9,0,2,0,2
JUnit,org.junit.rules,TestName,0,11,0,0,0,4,0,3,0,3
JUnit,org.junit.rules,TemporaryFolder,0,184,0,18,0,42,0,24,0,15
JUnit,org.junit.rules,ErrorCollector,0,44,0,0,0,14,0,6,0,6
JUnit,org.junit.rules,ExpectedException.ExpectedExceptionStatement,3,42,0,2,1,13,0,3,0,2
JUnit,org.junit.rules,RunRules,0,31,0,2,0,9,0,4,0,3
JUnit,org.junit.rules,ExpectedException,12,84,1,3,3,29,1,14,0,13
JUnit,org.junit.rules,TestWatcher,27,40,0,0,12,20,2,10,2,10
JUnit,org.junit.rules,RuleChain,0,55,0,2,0,15,0,7,0,6
JUnit,org.junit.experimental.categories,Categories.CategoryFilter,0,159,0,28,0,39,0,22,0,8
JUnit,org.junit.experimental.categories,Categories,0,117,0,16,0,29,0,14,0,6
JUnit,org.junit.internal.builders,AllDefaultPossibilitiesBuilder,2,82,1,5,1,21,1,9,0,7
JUnit,org.junit.internal.builders,SuiteMethodBuilder,0,26,0,2,0,9,0,4,0,3
JUnit,org.junit.internal.builders,JUnit4Builder,0,8,0,0,0,2,0,2,0,2
JUnit,org.junit.internal.builders,IgnoredClassRunner,0,15,0,0,0,6,0,3,0,3
JUnit,org.junit.internal.builders,NullBuilder,0,5,0,0,0,2,0,2,0,2
JUnit,org.junit.internal.builders,IgnoredBuilder,0,14,0,2,0,4,0,3,0,2
JUnit,org.junit.internal.builders,JUnit3Builder,0,18,0,2,0,5,0,4,0,3
JUnit,org.junit.internal.builders,AnnotatedBuilder,0,85,0,2,0,14,0,4,0,3
JUnit,org.junit.internal.matchers,StacktracePrintingMatcher,0,55,0,0,0,15,0,7,0,7
JUnit,org.junit.internal.matchers,ThrowableCauseMatcher,0,38,0,0,0,11,0,5,0,5
JUnit,org.junit.internal.matchers,TypeSafeMatcher,85,0,18,0,17,0,14,0,5,0
JUnit,org.junit.internal.matchers,ThrowableMessageMatcher,0,38,0,0,0,11,0,5,0,5
JUnit,junit.textui,TestRunner,120,151,10,8,35,41,15,12,7,11
JUnit,junit.textui,ResultPrinter,96,161,6,6,18,38,8,15,4,13
JUnit,org.junit.internal.runners.model,MultipleFailureException,0,4,0,0,0,2,0,1,0,1
JUnit,org.junit.internal.runners.model,EachTestNotifier,0,71,0,4,0,21,0,9,0,7
JUnit,org.junit.internal.runners.model,ReflectiveCallable,0,10,0,0,0,4,0,2,0,2
